round,alive_nodes,dead_nodes,residual_energy_j,generated_packets,delivered_packets,energy_drops,pdr,avg_delay_s,throughput_bps
1454,6,94,0.11217023951405851,71706,71612,94,0.9986890915683485,0.017000290618658615,197006.87757909216
1455,5,95,0.11032316468809979,71712,71617,95,0.998675256581883,0.017000290611547182,196885.2233676976
1456,5,95,0.10868077511056583,71717,71622,95,0.9986753489409763,0.017000290604436738,196763.73626373627
1457,5,95,0.10703838553303188,71722,71627,95,0.9986754412871922,0.01700029059732729,196642.4159231297
1458,5,95,0.10539599595549792,71727,71632,95,0.9986755336205334,0.01700029059021883,196521.2620027435
1459,5,95,0.10375360637796396,71732,71637,95,0.9986756259410027,0.017000290583111366,196400.27416038382
1460,5,95,0.10211121680043,71737,71642,95,0.9986757182486026,0.01700029057600489,196279.45205479453
1461,4,96,0.10080008549588562,71742,71646,96,0.9986618717069499,0.017000290570178513,196156.05749486652
1462,4,96,0.09950015400067404,71746,71650,96,0.9986619463105957,0.017000290564352784,196032.8317373461
1463,4,96,0.09820022250546248,71750,71654,96,0.9986620209059234,0.017000290558527708,195909.77443609023
1464,4,96,0.09690029101025091,71754,71658,96,0.9986620954929342,0.01700029055270328,195786.88524590165
1465,4,96,0.09560035951503934,71758,71662,96,0.9986621700716296,0.0170002905468795,195664.1638225256
1466,4,96,0.09430042801982777,71762,71666,96,0.9986622446420111,0.017000290541056375,195541.60982264666
1467,4,96,0.0930004965246162,71766,71670,96,0.9986623192040799,0.017000290535233897,195419.22290388547
1468,4,96,0.09170056502940463,71770,71674,96,0.9986623937578375,0.01700029052941207,195297.00272479563
1469,4,96,0.09040063353419306,71774,71678,96,0.9986624683032853,0.01700029052359089,195174.94894486046
1470,4,96,0.08910070203898147,71778,71682,96,0.9986625428404247,0.017000290517770363,195053.0612244898
1471,4,96,0.08780077054376992,71782,71686,96,0.9986626173692569,0.017000290511950487,194931.339225017
1472,4,96,0.08650083904855835,71786,71690,96,0.9986626918897835,0.017000290506131256,194809.78260869565
1473,4,96,0.08520090755334678,71790,71694,96,0.9986627664020058,0.017000290500312678,194688.39103869654
1474,4,96,0.08390097605813521,71794,71698,96,0.9986628409059253,0.017000290494494745,194567.16417910447
1475,4,96,0.08260104456292364,71798,71702,96,0.9986629154015432,0.017000290488677464,194446.10169491524
1476,4,96,0.08130111306771207,71802,71706,96,0.998662989888861,0.017000290482860832,194325.20325203252
1477,4,96,0.0800011815725005,71806,71710,96,0.9986630643678801,0.01700029047704485,194204.46851726473
1478,4,96,0.07870125007728891,71810,71714,96,0.9986631388386019,0.017000290471229515,194083.89715832207
1479,4,96,0.07740131858207736,71814,71718,96,0.9986632133010277,0.01700029046541483,193963.4888438134
1480,4,96,0.07610138708686578,71818,71722,96,0.9986632877551589,0.017000290459600793,193843.24324324325
1481,4,96,0.07480145559165421,71822,71726,96,0.9986633622009969,0.017000290453787405,193723.16002700877
1482,4,96,0.07350152409644264,71826,71730,96,0.9986634366385432,0.017000290447974662,193603.23886639677
1483,4,96,0.07220159260123107,71830,71734,96,0.9986635110677989,0.01700029044216257,193483.4794335806
1484,4,96,0.0709016611060195,71834,71738,96,0.9986635854887658,0.017000290436351127,193363.88140161725
1485,3,97,0.06967702063624409,71838,71741,97,0.9986497396920849,0.01700029043187192,193241.75084175085
1486,3,97,0.06871384017876009,71841,71744,97,0.9986497960774489,0.01700029042739309,193119.78465679678
1487,3,97,0.06775065972127609,71844,71747,97,0.9986498524581037,0.017000290422914635,192997.98251513112
1488,3,97,0.06678747926379207,71847,71750,97,0.9986499088340501,0.01700029041843655,192876.3440860215
1489,3,97,0.06582429880630805,71850,71753,97,0.9986499652052888,0.017000290413958844,192754.8690396239
1490,3,97,0.06486111834882405,71853,71756,97,0.9986500215718203,0.017000290409481512,192633.55704697987
1491,3,97,0.06389793789134005,71856,71759,97,0.998650077933645,0.017000290405004552,192512.40778001343
1492,3,97,0.06293475743385603,71859,71762,97,0.9986501342907639,0.01700029040052797,192391.42091152814
1493,3,97,0.06197157697637202,71862,71765,97,0.9986501906431772,0.01700029039605176,192270.59611520427
1494,3,97,0.06100839651888801,71865,71768,97,0.9986502469908857,0.017000290391575922,192149.93306559572
1495,3,97,0.060045216061404005,71868,71771,97,0.9986503033338899,0.01700029038710046,192029.4314381271
1496,3,97,0.05908203560391999,71871,71774,97,0.9986503596721904,0.017000290382625374,191909.0909090909
1497,3,97,0.05811885514643598,71874,71777,97,0.9986504160057879,0.01700029037815066,191788.91115564463
1498,3,97,0.05715567468895197,71877,71780,97,0.9986504723346828,0.01700029037367632,191668.89185580774
1499,3,97,0.056192494231467965,71880,71783,97,0.9986505286588759,0.017000290369202357,191549.03268845897
1500,3,97,0.055229313773983955,71883,71786,97,0.9986505849783677,0.017000290364728766,191429.33333333334
1501,3,97,0.05426613331649994,71886,71789,97,0.9986506412931586,0.01700029036025555,191309.7934710193
1502,3,97,0.053302952859015935,71889,71792,97,0.9986506976032494,0.017000290355782703,191190.41278295606
1503,3,97,0.052339772401531925,71892,71795,97,0.9986507539086408,0.017000290351310232,191071.19095143047
1504,3,97,0.051376591944047915,71895,71798,97,0.9986508102093331,0.017000290346838136,190952.12765957447
1505,3,97,0.050413411486563905,71898,71801,97,0.998650866505327,0.017000290342366414,190833.22259136214
1506,3,97,0.049450231029079895,71901,71804,97,0.9986509227966232,0.017000290337895067,190714.4754316069
1507,3,97,0.04848705057159589,71904,71807,97,0.9986509790832221,0.01700029033342409,190595.88586595887
1508,3,97,0.04752387011411188,71907,71810,97,0.9986510353651245,0.01700029032895349,190477.45358090187
1509,3,97,0.04656068965662787,71910,71813,97,0.9986510916423307,0.01700029032448326,190359.17826375083
1510,3,97,0.04559750919914387,71913,71816,97,0.9986511479148416,0.017000290320013406,190241.059602649
1511,3,97,0.04463432874165986,71916,71819,97,0.9986512041826575,0.017000290315543926,190123.0972865652
1512,3,97,0.04367114828417585,71919,71822,97,0.9986512604457792,0.01700029031107482,190005.29100529102
1513,3,97,0.042707967826691846,71922,71825,97,0.9986513167042074,0.017000290306606086,189887.64044943822
1514,3,97,0.041744787369207836,71925,71828,97,0.9986513729579423,0.017000290302137722,189770.14531043594
1515,3,97,0.04078160691172383,71928,71831,97,0.9986514292069848,0.017000290297669734,189652.80528052806
1516,3,97,0.03981842645423982,71931,71834,97,0.9986514854513353,0.01700029029320212,189535.62005277045
1517,3,97,0.03885524599675581,71934,71837,97,0.9986515416909946,0.017000290288734878,189418.58932102835
1518,3,97,0.03789206553927181,71937,71840,97,0.998651597925963,0.01700029028426801,189301.71277997366
1519,3,97,0.03692888508178779,71940,71843,97,0.9986516541562414,0.017000290279801513,189184.9901250823
1520,3,97,0.03596570462430379,71943,71846,97,0.9986517103818301,0.01700029027533539,189068.42105263157
1521,3,97,0.03500252416681979,71946,71849,97,0.9986517666027298,0.017000290270869644,188952.00525969756
1522,3,97,0.03403934370933578,71949,71852,97,0.9986518228189412,0.017000290266404268,188835.74244415242
1523,3,97,0.033076163251851774,71952,71855,97,0.9986518790304647,0.017000290261939263,188719.63230466185
1524,2,98,0.03242868458033759,71955,71857,98,0.9986380376624279,0.0170002902588869,188601.0498687664
1525,2,98,0.03179379526575777,71957,71859,98,0.9986380755173229,0.017000290255834705,188482.62295081967
1526,2,98,0.03115890595117795,71959,71861,98,0.9986381133701135,0.017000290252782685,188364.35124508518
1527,2,98,0.030524016636598126,71961,71863,98,0.9986381512208001,0.01700029024973083,188246.23444662738
1528,2,98,0.029889127322018302,71963,71865,98,0.9986381890693828,0.017000290246679147,188128.2722513089
1529,2,98,0.029254238007438482,71965,71867,98,0.9986382269158619,0.017000290243627633,188010.4643557881
1530,2,98,0.028619348692858662,71967,71869,98,0.9986382647602373,0.01700029024057629,187892.81045751635
1531,2,98,0.02798445937827884,71969,71871,98,0.9986383026025094,0.017000290237525115,187775.31025473546
1532,2,98,0.027349570063699015,71971,71873,98,0.9986383404426783,0.01700029023447411,187657.9634464752
1533,2,98,0.026714680749119195,71973,71875,98,0.9986383782807442,0.017000290231423278,187540.76973255054
1534,2,98,0.026079791434539375,71975,71877,98,0.9986384161167072,0.017000290228372614,187423.7288135593
1535,2,98,0.02544490211995955,71977,71879,98,0.9986384539505675,0.01700029022532212,187306.8403908795
1536,2,98,0.024810012805379728,71979,71881,98,0.9986384917823254,0.017000290222271792,187190.10416666666
1537,2,98,0.024175123490799907,71981,71883,98,0.998638529611981,0.01700029021922164,187073.51984385165
1538,2,98,0.023540234176220087,71983,71885,98,0.9986385674395344,0.017000290216171655,186957.08712613783
1539,2,98,0.022905344861640264,71985,71887,98,0.9986386052649857,0.017000290213121837,186840.8057179987
1540,2,98,0.02227045554706044,71987,71889,98,0.9986386430883354,0.01700029021007219,186724.67532467534
1541,2,98,0.02163556623248062,71989,71891,98,0.9986386809095834,0.017000290207022716,186608.69565217392
1542,2,98,0.0210006769179008,71991,71893,98,0.99863871872873,0.01700029020397341,186492.8664072633
1543,2,98,0.020365787603320976,71993,71895,98,0.9986387565457753,0.01700029020092427,186377.18729747247
1544,2,98,0.019730898288741153,71995,71897,98,0.9986387943607195,0.017000290197875304,186261.6580310881
1545,2,98,0.019096008974161333,71997,71899,98,0.9986388321735628,0.017000290194826507,186146.27831715212
1546,2,98,0.018461119659581512,71999,71901,98,0.9986388699843053,0.017000290191777876,186031.04786545926
1547,2,98,0.01782623034500169,72001,71903,98,0.9986389077929473,0.01700029018872942,185915.96638655462
1548,2,98,0.017191341030421865,72003,71905,98,0.998638945599489,0.01700029018568113,185801.03359173128
1549,2,98,0.016556451715842045,72005,71907,98,0.9986389834039303,0.01700029018263301,185686.24919302776
1550,2,98,0.01592156240126222,72007,71909,98,0.9986390212062716,0.01700029017958506,185571.61290322582
1551,2,98,0.015286673086682401,72009,71911,98,0.9986390590065131,0.01700029017653728,185457.12443584783
1552,2,98,0.01465178377210258,72011,71913,98,0.9986390968046548,0.01700029017348967,185342.78350515463
1553,2,98,0.014016894457522758,72013,71915,98,0.9986391346006971,0.017000290170442228,185228.58982614294
1554,2,98,0.013382005142942934,72015,71917,98,0.99863917239464,0.017000290167394957,185114.5431145431
1555,2,98,0.012747115828363112,72017,71919,98,0.9986392101864837,0.017000290164347853,185000.6430868167
1556,2,98,0.01211222651378329,72019,71921,98,0.9986392479762285,0.017000290161300922,184886.88946015426
1557,1,99,0.011787375388467872,72021,71922,99,0.9986254009247303,0.017000290159735976,184770.71290944124
1558,1,99,0.011473815578184297,72022,71923,99,0.9986254200105523,0.017000290158171075,184654.68549422338
1559,1,99,0.011160255767900723,72023,71924,99,0.9986254390958443,0.017000290156606215,184538.80692751764
1560,1,99,0.010846695957617149,72024,71925,99,0.9986254581806064,0.0170002901550414,184423.07692307694
1561,1,99,0.010533136147333574,72025,71926,99,0.9986254772648386,0.017000290153476632,184307.49519538757
1562,1,99,0.01021957633705,72026,71927,99,0.9986254963485408,0.017000290151911904,184192.0614596671
1563,1,99,0.009906016526766426,72027,71928,99,0.9986255154317131,0.01700029015034722,184076.7754318618
1564,1,99,0.009592456716482851,72028,71929,99,0.9986255345143555,0.017000290148782578,183961.6368286445
1565,1,99,0.009278896906199277,72029,71930,99,0.9986255535964681,0.017000290147217982,183846.64536741213
1566,1,99,0.008965337095915703,72030,71931,99,0.9986255726780509,0.017000290145653428,183731.80076628353
1567,1,99,0.008651777285632128,72031,71932,99,0.9986255917591037,0.01700029014408892,183617.102744097
1568,1,99,0.008338217475348554,72032,71933,99,0.9986256108396269,0.017000290142524452,183502.55102040817
1569,1,99,0.00802465766506498,72033,71934,99,0.9986256299196202,0.01700029014096003,183388.14531548758
1570,1,99,0.007711097854781406,72034,71935,99,0.9986256489990838,0.01700029013939565,183273.88535031848
1571,1,99,0.007397538044497833,72035,71936,99,0.9986256680780177,0.017000290137831314,183159.77084659453
1572,1,99,0.007083978234214259,72036,71937,99,0.9986256871564217,0.01700029013626702,183045.80152671755
1573,1,99,0.006770418423930686,72037,71938,99,0.9986257062342963,0.01700029013470277,182931.9771137953
1574,1,99,0.0064568586136471125,72038,71939,99,0.9986257253116411,0.017000290133138564,182818.29733163913
1575,1,99,0.006143298803363539,72039,71940,99,0.9986257443884563,0.017000290131574402,182704.7619047619
1576,1,99,0.005829738993079966,72040,71941,99,0.9986257634647419,0.017000290130010285,182591.37055837564
1577,1,99,0.005516179182796392,72041,71942,99,0.9986257825404977,0.01700029012844621,182478.12301838933
1578,1,99,0.005202619372512819,72042,71943,99,0.9986258016157241,0.017000290126882176,182365.01901140684
1579,1,99,0.004889059562229245,72043,71944,99,0.998625820690421,0.017000290125318188,182252.0582647245
1580,1,99,0.004575499751945672,72044,71945,99,0.9986258397645883,0.017000290123754244,182139.2405063291
1581,1,99,0.004261939941662098,72045,71946,99,0.9986258588382261,0.017000290122190342,182026.56546489563
1582,1,99,0.003948380131378525,72046,71947,99,0.9986258779113344,0.017000290120626486,181914.0328697851
1583,1,99,0.003634820321094951,72047,71948,99,0.9986258969839132,0.01700029011906267,181801.64245104234
1584,1,99,0.003321260510811377,72048,71949,99,0.9986259160559627,0.0170002901174989,181689.39393939395
1585,1,99,0.003007700700527803,72049,71950,99,0.9986259351274827,0.017000290115935172,181577.28706624606
1586,1,99,0.0026941408902442293,72050,71951,99,0.9986259541984733,0.01700029011437149,181465.32156368223
1587,1,99,0.0023805810799606554,72051,71952,99,0.9986259732689345,0.017000290112807848,181353.49716446124
1588,1,99,0.0020670212696770815,72052,71953,99,0.9986259923388664,0.01700029011124425,181241.8136020151
1589,1,99,0.0017534614593935078,72053,71954,99,0.9986260114082689,0.0170002901096807,181130.2706104468
1590,1,99,0.0014399016491099341,72054,71955,99,0.9986260304771422,0.017000290108117187,181018.8679245283
1591,1,99,0.0011263418388263605,72055,71956,99,0.9986260495454861,0.017000290106553722,180907.6052796983
1592,1,99,0.0008127820285427868,72056,71957,99,0.9986260686133007,0.0170002901049903,180796.48241206032
1593,1,99,0.0004992222182592131,72057,71958,99,0.9986260876805862,0.017000290103426918,180685.4990583804
1594,1,99,0.0001856624079756394,72058,71959,99,0.9986261067473424,0.01700029010186358,180574.65495608532
1595,0,100,0.0,72059,71959,100,0.9986122482965348,0.01700029010186358,180461.4420062696
