round,alive_nodes,dead_nodes,round_airtime_s,elapsed_channel_time_s,generated_round,delivered_round,channel_drops_round,energy_drops_round,generated_total,delivered_total,channel_drops_total,energy_drops_total,pdr,goodput_bps,average_delay_s,frame_attempts,retransmissions,residual_energy_j
793,30,70,0.6096,1024.4026754324523,30,30,0,0,49338,46409,2859,70,0.940633994081641,181213.89610939237,0.7370561662899724,252028,15920,2.9200967611048494
794,30,70,0.6096,1025.0122754324523,30,30,0,0,49368,46439,2859,70,0.9406700696807648,181223.19551893134,0.736784134635427,252178,15920,2.9049093156142267
795,30,70,0.6096,1025.6218754324523,30,30,0,0,49398,46469,2859,70,0.9407061014615976,181232.4838738698,0.7365124542236298,252328,15920,2.889721870123604
796,30,70,0.6136640000000001,1026.2355394324522,30,30,0,0,49428,46499,2859,70,0.9407420895039249,181241.0434575896,0.736242435370677,252479,15921,2.8744404620354413
797,30,70,0.6096,1026.8451394324522,30,30,0,0,49458,46529,2859,70,0.9407780338873387,181250.31015179973,0.7359714545613348,252629,15921,2.8592530165448187
798,30,70,0.6136640000000001,1027.4588034324522,30,30,0,0,49488,46559,2859,70,0.9408139346912383,181258.84889772482,0.735701521258352,252780,15922,2.843954923852797
799,30,70,0.6096,1028.0684034324522,30,30,0,0,49518,46589,2859,70,0.9408497919948302,181268.0940079531,0.7354312377439064,252930,15922,2.8287674783621743
800,30,70,0.6096,1028.6780034324522,30,30,0,0,49548,46619,2859,70,0.9408856058771292,181277.3281607794,0.7351613020921532,253080,15922,2.8135800328715512
801,30,70,0.6136640000000001,1029.2916674324522,30,30,0,0,49578,46649,2859,70,0.9409213764169592,181285.8355935787,0.7348924977002154,253231,15923,2.798286523314841
802,29,71,0.6091128685522645,1029.9007803010045,30,29,0,1,49608,46678,2859,71,0.9409369456539268,181291.2501585158,0.7346284615692111,253380,15923,2.7831140240342727
803,29,71,0.5933440000000001,1030.4941243010044,29,29,0,0,49637,46707,2859,71,0.9409714527469428,181299.43256758258,0.7343638587754859,253526,15924,2.768456075978791
804,29,71,0.58928,1031.0834043010043,29,29,0,0,49666,46736,2859,71,0.9410059195425442,181308.32018068773,0.7340979321834477,253671,15924,2.7538920905208495
805,29,71,0.58928,1031.6726843010042,29,29,0,0,49695,46765,2859,71,0.9410403461112788,181317.19764078077,0.7338323354052091,253816,15924,2.7393281050629072
806,29,71,0.5933440000000001,1032.266028301004,29,29,0,0,49724,46794,2859,71,0.9410747325235299,181325.3510900393,0.7335689784998844,253962,15925,2.724670157007426
807,29,71,0.5933440000000001,1032.859372301004,29,29,0,0,49753,46823,2859,71,0.9411090788495167,181333.4951715168,0.7333060346116774,254108,15926,2.710012208951944
808,29,71,0.5933440000000001,1033.4527163010039,29,29,0,0,49782,46852,2859,71,0.9411433851592945,181341.62990134855,0.7330435029736521,254254,15927,2.695354260896462
809,29,71,0.58928,1034.0419963010038,29,29,0,0,49811,46881,2859,71,0.941177651522756,181350.46803786955,0.7327792156315037,254399,15927,2.68079027543852
810,29,71,0.58928,1034.6312763010037,29,29,0,0,49840,46910,2859,71,0.9412118780096308,181359.29610677087,0.7325152550569068,254544,15927,2.666226289980578
811,29,71,0.5933440000000001,1035.2246203010036,29,29,0,0,49869,46939,2859,71,0.9412460646894865,181367.40212516175,0.7322539583165061,254690,15928,2.6515683419250964
812,28,72,0.5844294997451971,1035.8090498007489,29,28,0,1,49898,46967,2859,72,0.9412601707483266,181373.1981161381,0.7319982764245696,254833,15928,2.6371512412147307
813,28,72,0.56896,1036.378009800749,28,28,0,0,49926,46995,2859,72,0.9412931138084365,181381.694924365,0.7317382907809472,254973,15928,2.6232025939516066
814,28,72,0.56896,1036.946969800749,28,28,0,0,49954,47023,2859,72,0.9413260199383433,181390.18240840433,0.7314786147559382,255113,15928,2.609253946688482
815,28,72,0.56896,1037.515929800749,28,28,0,0,49982,47051,2859,72,0.941358889200112,181398.66058359592,0.7312192477967814,255253,15928,2.595305299425357
816,28,72,0.56896,1038.0848898007491,28,28,0,0,50010,47079,2859,72,0.9413917216556689,181407.12946524587,0.7309601893520296,255393,15928,2.5813566521622326
817,28,72,0.5730240000000001,1038.6579138007492,28,28,0,0,50038,47107,2859,72,0.9414245173668012,181414.87923630944,0.7307017839582666,255534,15929,2.5673140423015686
818,28,72,0.56896,1039.2268738007492,28,28,0,0,50066,47135,2859,72,0.9414572763951584,181423.32993223646,0.7304433406882338,255674,15929,2.5533653950384436
819,28,72,0.577088,1039.8039618007492,28,28,0,0,50094,47163,2859,72,0.9414899988022518,181430.35315357853,0.7301862383172776,255816,15931,2.5392288225802395
820,28,72,0.56896,1040.3729218007493,28,28,0,0,50122,47191,2859,72,0.9415226846494553,181438.78607804808,0.7299284076238183,255956,15931,2.525280175317115
821,28,72,0.56896,1040.9418818007493,28,28,0,0,50150,47219,2859,72,0.941555333998006,181447.20978394977,0.7296708827080932,256096,15931,2.51133152805399
822,28,72,0.56896,1041.5108418007494,28,28,0,0,50178,47247,2859,72,0.9415879469090039,181455.6242863914,0.7294136630264633,256236,15931,2.4973828807908656
823,28,72,0.56896,1042.0798018007495,28,28,0,0,50206,47275,2859,72,0.9416205234434132,181464.02960044783,0.7291567480365768,256376,15931,2.4834342335277415
824,28,72,0.56896,1042.6487618007495,28,28,0,0,50234,47303,2859,72,0.9416530636620616,181472.42574116102,0.7289001371973667,256516,15931,2.4694855862646166
825,28,72,0.581152,1043.2299138007495,28,28,0,0,50262,47331,2859,72,0.9416855676256416,181478.69179694526,0.7286469210510003,256659,15934,2.4552550512088724
826,28,72,0.56896,1043.7988738007496,28,28,0,0,50290,47359,2859,72,0.9417180353947107,181487.07069419714,0.7283909150675215,256799,15934,2.441306403945748
827,28,72,0.56896,1044.3678338007496,28,28,0,0,50318,47387,2859,72,0.9417504670296911,181495.44046198865,0.7281352116213432,256939,15934,2.427357756682623
828,28,72,0.56896,1044.9367938007497,28,28,0,0,50346,47415,2859,72,0.9417828625908712,181503.80111523252,0.7278798101764937,257079,15934,2.413409109419499
829,28,72,0.5730240000000001,1045.5098178007497,28,28,0,0,50374,47443,2859,72,0.9418152221384047,181511.447113131,0.7276260807692665,257220,15935,2.399366499558835
830,28,72,0.56896,1046.0787778007498,28,28,0,0,50402,47471,2859,72,0.9418475457323122,181519.78993322802,0.7273712809158044,257360,15935,2.3854178522957104
831,27,73,0.5703394475198592,1046.6491172482697,28,27,0,1,50430,47498,2859,73,0.9418600039658933,181524.06271502457,0.727126999426532,257500,15937,2.371481187531468
832,26,74,0.5500767107821026,1047.1991939590519,27,26,0,1,50457,47524,2859,74,0.9418712963513487,181528.02360487037,0.7268855343471529,257635,15939,2.3581445127764624
833,25,75,0.5213363020991959,1047.720530261151,26,25,0,1,50483,47549,2859,75,0.9418814254303429,181533.1421945053,0.7266436128795878,257763,15939,2.3456053694988754
834,25,75,0.508,1048.228530261151,25,25,0,0,50508,47574,2859,75,0.9419101924447613,181540.56535037307,0.7264011046874903,257888,15939,2.3334603348520564
835,25,75,0.508,1048.736530261151,25,25,0,0,50533,47599,2859,75,0.941938930995587,181547.98131480033,0.7261588512362398,258013,15939,2.321315300205238
836,25,75,0.5120640000000001,1049.248594261151,25,25,0,0,50558,47624,2859,75,0.9419676411250445,181554.68688918423,0.7259177054759137,258139,15940,2.309076302960879
837,25,75,0.5120640000000001,1049.760658261151,25,25,0,0,50583,47649,2859,75,0.9419963228752744,181561.38592172792,0.7256768980498236,258265,15941,2.29683730571652
838,25,75,0.5120640000000001,1050.272722261151,25,25,0,0,50608,47674,2859,75,0.9420249762883338,181568.0784219999,0.7254364284257074,258391,15942,2.284598308472162
839,25,75,0.5120640000000001,1050.784786261151,25,25,0,0,50633,47699,2859,75,0.9420536014061975,181574.76439954998,0.7251962960724189,258517,15943,2.2723593112278033
840,25,75,0.508,1051.2927862611512,25,25,0,0,50658,47724,2859,75,0.9420821982707568,181582.14580631547,0.7249553082715079,258642,15943,2.2602142765809843
841,25,75,0.508,1051.8007862611512,25,25,0,0,50683,47749,2859,75,0.9421107669238206,181589.52008291965,0.7247145728191285,258767,15943,2.2480692419341657
842,25,75,0.516128,1052.3169142611512,25,25,0,0,50708,47774,2859,75,0.9421393074071153,181595.4846018717,0.7244768114692445,258894,15945,2.235736282092267
843,25,75,0.508,1052.8249142611512,25,25,0,0,50733,47799,2859,75,0.9421678197622849,181602.84526907976,0.72423657810253,259019,15945,2.223591247445448
844,25,75,0.508,1053.3329142611512,25,25,0,0,50758,47824,2859,75,0.9421963040308917,181610.1988365022,0.72399659589984,259144,15945,2.2114462127986294
845,25,75,0.5120640000000001,1053.8449782611513,25,25,0,0,50783,47849,2859,75,0.9422247602544158,181616.84493273785,0.7237584782107271,259270,15946,2.199207215554271
846,25,75,0.508,1054.3529782611513,25,25,0,0,50808,47874,2859,75,0.942253188474256,181624.18464053373,0.7235189963131595,259395,15946,2.187062180907452
847,25,75,0.5120640000000001,1054.8650422611513,25,25,0,0,50833,47899,2859,75,0.9422815887317294,181630.81752079417,0.723281546151012,259521,15947,2.174823183663093
848,25,75,0.5120640000000001,1055.3771062611513,25,25,0,0,50858,47924,2859,75,0.9423099610680719,181637.4439645701,0.7230444285259675,259647,15948,2.1625841864187345
849,25,75,0.5120640000000001,1055.8891702611513,25,25,0,0,50883,47949,2859,75,0.9423383055244384,181644.0639812258,0.7228069648641182,259773,15949,2.150328504570517
850,25,75,0.508,1056.3971702611514,25,25,0,0,50908,47974,2859,75,0.942366622141903,181651.37639715703,0.7225684780060189,259898,15949,2.1381834699236983
851,25,75,0.5120640000000001,1056.9092342611514,25,25,0,0,50933,47999,2859,75,0.9423949109614592,181657.9832744273,0.7223323562876699,260024,15950,2.1259444726793393
852,25,75,0.5120640000000001,1057.4212982611514,25,25,0,0,50958,48024,2859,75,0.9424231720240198,181664.58375284023,0.7220958880360449,260150,15951,2.113688790831122
853,25,75,0.5120640000000001,1057.9333622611514,25,25,0,0,50983,48049,2859,75,0.9424514053704176,181671.17784168746,0.7218583125691302,260276,15952,2.101449793586763
854,25,75,0.508,1058.4413622611514,25,25,0,0,51008,48074,2859,75,0.9424796110414053,181678.46312165796,0.7216208151230451,260401,15952,2.0893047589399445
855,25,75,0.508,1058.9493622611515,25,25,0,0,51033,48099,2859,75,0.9425077890776556,181685.74141182826,0.7213835645609347,260526,15952,2.077159724293126
856,25,75,0.508,1059.4573622611515,25,25,0,0,51058,48124,2859,75,0.9425359395197619,181693.01272225298,0.7211465604980366,260651,15952,2.065014689646307
857,25,75,0.516128,1059.9734902611515,25,25,0,0,51083,48149,2859,75,0.9425640624082375,181698.883764111,0.7209122502855437,260778,15954,2.0526650452005493
858,25,75,0.508,1060.4814902611515,25,25,0,0,51108,48174,2859,75,0.9425921577835172,181706.14175693644,0.7206757367997212,260903,15954,2.0405200105537307
859,25,75,0.5120640000000001,1060.9935542611515,25,25,0,0,51133,48199,2859,75,0.9426202256859563,181712.69676964075,0.720440143201745,261029,15955,2.028281013309372
860,24,76,0.501243845360074,1061.4947981065116,25,24,0,1,51158,48223,2859,76,0.9426287188709488,181717.32950936703,0.720212015870836,261152,15956,2.0163517938737803
861,23,77,0.47561663159407164,1061.9704147381055,24,23,0,1,51182,48246,2859,77,0.942636082997929,181722.5765631071,0.7199878015537842,261269,15957,2.0051437759108186
862,23,77,0.46736000000000005,1062.4377747381056,23,23,0,0,51205,48269,2859,77,0.9426618494287667,181729.23119906374,0.7197613954881957,261384,15957,1.9941617527141264
863,23,77,0.47142400000000007,1062.9091987381057,23,23,0,0,51228,48292,2859,77,0.9426875927227297,181735.185121486,0.7195361307851311,261500,15958,1.9830857669198938
864,23,77,0.4754880000000001,1063.3846867381058,23,23,0,0,51251,48315,2859,77,0.9427133129109676,181740.43919404002,0.7193121740439077,261617,15960,1.9719158185281218
865,23,77,0.4754880000000001,1063.8601747381058,23,23,0,0,51274,48338,2859,77,0.9427390100245738,181745.6885700211,0.7190885985764252,261734,15962,1.9607458701363492
866,23,77,0.46736000000000005,1064.327534738106,23,23,0,0,51297,48361,2859,77,0.9427646840945865,181752.32124159962,0.7188630508683254,261849,15962,1.9497638469396568
867,23,77,0.47142400000000007,1064.798958738106,23,23,0,0,51320,48384,2859,77,0.9427903351519875,181758.25437447804,0.718638977515272,261965,15963,1.9386878611454244
868,23,77,0.46736000000000005,1065.266318738106,23,23,0,0,51343,48407,2859,77,0.9428159632277039,181764.87568795754,0.7184138577717017,262080,15963,1.927705837948732
869,23,77,0.46736000000000005,1065.7336787381062,23,23,0,0,51366,48430,2859,77,0.9428415683526068,181771.4911941005,0.7181889518523767,262195,15963,1.9167238147520396
870,23,77,0.46736000000000005,1066.2010387381063,23,23,0,0,51389,48453,2859,77,0.9428671505575124,181778.1009005437,0.7179642594527985,262310,15963,1.905741791555347
871,23,77,0.46736000000000005,1066.6683987381064,23,23,0,0,51412,48476,2859,77,0.9428927098731814,181784.70481491057,0.7177397802690465,262425,15963,1.8947597683586548
872,23,77,0.46736000000000005,1067.1357587381065,23,23,0,0,51435,48499,2859,77,0.9429182463303198,181791.30294481115,0.7175155139977759,262540,15963,1.8837777451619622
873,23,77,0.47142400000000007,1067.6071827381065,23,23,0,0,51458,48522,2859,77,0.9429437599595787,181797.20325805593,0.7172932192084827,262656,15964,1.8727017593677298
874,23,77,0.46736000000000005,1068.0745427381066,23,23,0,0,51481,48545,2859,77,0.9429692507915541,181803.79011955648,0.7170693770211111,262771,15964,1.8617197361710371
875,23,77,0.46736000000000005,1068.5419027381067,23,23,0,0,51504,48568,2859,77,0.9429947188567879,181810.37121912,0.7168457468404236,262886,15964,1.8507377129743448
876,23,77,0.47142400000000007,1069.0133267381068,23,23,0,0,51527,48591,2859,77,0.9430201641857667,181816.2553623772,0.7166224120022541,263002,15965,1.8396617271801121
877,23,77,0.47142400000000007,1069.4847507381069,23,23,0,0,51550,48614,2859,77,0.9430455868089234,181822.13431822738,0.7163993720874103,263118,15966,1.82858574138588
878,23,77,0.46736000000000005,1069.952110738107,23,23,0,0,51573,48637,2859,77,0.9430709867566363,181828.69873100298,0.7161763760041369,263233,15966,1.8176037181891875
879,23,77,0.47142400000000007,1070.423534738107,23,23,0,0,51596,48660,2859,77,0.9430963640592294,181834.5670507153,0.7159539248000215,263349,15967,1.8065277323949551
880,23,77,0.46736000000000005,1070.8908947381071,23,23,0,0,51619,48683,2859,77,0.943121718746973,181841.1202829611,0.7157313498721297,263464,15967,1.7955457091982627
881,23,77,0.46736000000000005,1071.3582547381072,23,23,0,0,51642,48706,2859,77,0.9431470508500832,181847.66779775696,0.7155089851533843,263579,15967,1.78456368600157
882,23,77,0.47142400000000007,1071.8296787381073,23,23,0,0,51665,48729,2859,77,0.9431723603987225,181853.52007557734,0.7152874141463311,263695,15968,1.7734877002073377
883,23,77,0.47142400000000007,1072.3011027381074,23,23,0,0,51688,48752,2859,77,0.9431976474229995,181859.36720763368,0.7150661355635137,263811,15969,1.7624117144131053
884,23,77,0.46736000000000005,1072.7684627381075,23,23,0,0,51711,48775,2859,77,0.9432229119529694,181865.8981659767,0.714844399098888,263926,15969,1.751429691216413
885,23,77,0.46736000000000005,1073.2358227381076,23,23,0,0,51734,48798,2859,77,0.9432481540186338,181872.4234362712,0.7146228716567096,264041,15969,1.7404476680197203
886,23,77,0.47142400000000007,1073.7072467381076,23,23,0,0,51757,48821,2859,77,0.943273373649941,181878.25461108444,0.7144024686130956,264157,15970,1.7293716822254879
887,23,77,0.46736000000000005,1074.1746067381077,23,23,0,0,51780,48844,2859,77,0.9432985708767864,181884.76880242824,0.7141813578989392,264272,15970,1.7183896590287957
888,23,77,0.46736000000000005,1074.6419667381078,23,23,0,0,51803,48867,2859,77,0.9433237457290118,181891.27732775014,0.7139604553230531,264387,15970,1.707407635832103
889,22,78,0.4646082672246539,1075.1065750053324,23,22,0,1,51826,48889,2859,78,0.9433296029020183,181894.5252000064,0.7137458577567426,264501,15970,1.6965017884236475
890,22,78,0.45923200000000003,1075.5658070053323,22,22,0,0,51848,48911,2859,78,0.943353649128221,181898.6794910542,0.7135327852766346,264614,15973,1.685796660288681
891,22,78,0.45110400000000006,1076.0169110053323,22,22,0,0,51870,48933,2859,78,0.9433776749566223,181904.20429092125,0.7133183263944891,264725,15974,1.6752831898777876
892,22,78,0.45110400000000006,1076.4680150053323,22,22,0,0,51892,48955,2859,78,0.9434016804131659,181909.7244603501,0.7131041432796978,264836,15975,1.664769719466894
893,22,78,0.4551680000000001,1076.9231830053322,22,22,0,0,51914,48977,2859,78,0.9434256655237508,181914.55350908719,0.7128912312933353,264948,15977,1.6541622864584604
894,22,78,0.44704000000000005,1077.3702230053323,22,22,0,0,51936,48999,2859,78,0.9434496303142329,181920.75093115875,0.7126765199259119,265058,15977,1.643742778645107
895,22,78,0.44704000000000005,1077.8172630053323,22,22,0,0,51958,49021,2859,78,0.9434735748104238,181926.94321229286,0.7124620012779382,265168,15977,1.6333232708317533
896,22,78,0.44704000000000005,1078.2643030053323,22,22,0,0,51980,49043,2859,78,0.9434974990380915,181933.1303588837,0.7122476750900616,265278,15977,1.6229037630183996
897,22,78,0.45110400000000006,1078.7154070053323,22,22,0,0,52002,49065,2859,78,0.9435214030229606,181938.62693112518,0.7120348663657999,265389,15978,1.6123902926075062
898,22,78,0.44704000000000005,1079.1624470053323,22,22,0,0,52024,49087,2859,78,0.943545286790712,181944.80408845234,0.7118209237279534,265499,15978,1.6019707847941524
